Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
PAZ1-ATAC_R1_001 - nextera_transposase_sequence	(1, 0.002685725042111557)	(2, 0.002695450895859504)	(3, 0.0027135131956771193)	(4, 0.0027496377953123495)	(5, 0.0027607530567385742)	(6, 0.002764921279773409)	(7, 0.0027788153565561895)	(8, 0.0027899306179824143)	(9, 0.0028663480402877097)	(10, 0.0030136252541851875)	(12, 0.003119914941573462)	(14, 0.003455456895877622)	(16, 0.003681235643597812)	(18, 0.004436378716741957)	(20, 0.007434025782626946)	(22, 0.01203296519772744)	(24, 0.017103608519603346)	(26, 0.05785007279662589)	(28, 0.20442633052041265)	(30, 0.35034400900469553)	(32, 0.4905651160080383)	(34, 0.8899371537561331)	(36, 2.1275263391402977)	(38, 4.337958634443449)	(40, 6.92544143843932)	(42, 9.70086664026051)	(44, 12.751935041967615)	(46, 15.92965281647664)	(48, 18.768289120621095)	(50, 21.397187388691076)	(52, 24.01128707557972)	(54, 26.69798678717759)	(56, 29.312622090726208)	(58, 31.635965295708473)	(60, 33.72211229537429)	(62, 35.73930785489404)	(64, 37.81697391009165)	(66, 39.83078556721095)	(68, 41.60585044004486)	(70, 43.190898529389784)	(72, 44.730687358318626)	(74, 46.29535144761552)	(76, 47.81208166671567)	(78, 49.17689266086521)	(80, 50.39414994898929)	(82, 51.570630205867424)	(84, 52.77373290326905)	(86, 53.97459170727025)	(88, 55.0542371960108)	(90, 56.00274969337162)	(92, 56.90126713424496)	(94, 57.82041102680617)	(96, 58.74608721956682)	(98, 59.58722768095798)	(100, 60.331264523825816)	(102, 61.024721369573605)	(104, 61.724692453221)	(106, 62.44288770268054)	(108, 63.110392497109615)	(110, 63.70014812197377)	(112, 64.24700161654805)	(114, 64.79137710252812)	(116, 65.34986410759262)	(118, 65.8843497897187)	(120, 66.36016078559112)	(122, 66.79202203778422)	(124, 67.21967546882367)	(126, 67.65913539160928)	(128, 68.08978299619542)	(130, 68.49107311124337)	(132, 68.86726913421396)	(134, 69.22435871749668)	(136, 69.58268973653995)	(138, 69.93832669409505)
PAZ1-ATAC_R1_001 - polya	(1, 3.056696892211809e-05)	(2, 6.113393784423618e-05)	(3, 8.892209140979807e-05)	(4, 0.000219526413167939)	(5, 0.0005543736636329598)	(6, 0.0014811085850444492)	(7, 0.0018076193894398015)	(8, 0.0024592515905522278)	(9, 0.0028496751481483723)	(10, 0.006398222358470627)	(12, 0.013562008347672483)	(14, 0.02319129826197882)	(16, 0.047320446706795354)	(18, 0.08587234155597764)	(20, 0.10370816792203355)	(22, 0.12082705992609796)	(24, 0.13948055271082055)	(26, 0.16424118694541445)	(28, 0.18662732345783112)	(30, 0.20572681610728094)	(32, 0.22300896351354302)	(34, 0.24139846883939275)	(36, 0.28157666537599957)	(38, 0.30334382076774336)	(40, 0.3241279702271054)	(42, 0.34418198595153227)	(44, 0.36177397127005034)	(46, 0.3762245058279816)	(48, 0.3880601751353936)	(50, 0.40212306495108535)	(52, 0.4131098061670694)	(54, 0.4244605721947623)	(56, 0.4402755050927627)	(58, 0.45036399424473994)	(60, 0.45811411027417515)	(62, 0.4663873382944821)	(64, 0.4739568313257411)	(66, 0.48567995861121255)	(68, 0.4963325472805707)	(70, 0.502813439395899)	(72, 0.5107615460194888)	(74, 0.5179156061549426)	(76, 0.5236594174969442)	(78, 0.5296380387365749)	(80, 0.5371887747641773)	(82, 0.5439343490422174)	(84, 0.5492127088119958)	(86, 0.5566154729218615)	(88, 0.5623106549951234)	(90, 0.5674431269586828)	(92, 0.5728722374615544)	(94, 0.5784458463629669)	(96, 0.5836443151912445)	(98, 0.5902842944857355)	(100, 0.5965352396303086)	(102, 0.6012717304055586)	(104, 0.6073955447475694)	(106, 0.6121424560804065)	(108, 0.6169039561938655)	(110, 0.6225102161757177)	(112, 0.629871298055235)	(114, 0.6363098132363756)	(116, 0.6416006776752586)	(118, 0.6467546854578312)	(120, 0.6522477087139036)	(122, 0.6585875759498866)	(124, 0.6635679077726744)	(126, 0.6722412852043254)	(128, 0.6808007312063578)	(130, 0.6867189132119832)	(132, 0.6911031891407897)	(134, 0.6961759165741831)	(136, 0.7011791736236626)	(138, 0.7067715395287318)
PAZ1-ATAC_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 8.475386837496378e-05)	(4, 0.0002667662742293942)	(5, 0.0009698065594381102)	(6, 0.0013143796636510777)	(7, 0.0015408531152104072)	(8, 0.0017367595978476185)	(9, 0.0018784791810319843)	(10, 0.0024245163985952755)	(12, 0.003096295011042734)	(14, 0.003808366446160258)	(16, 0.00458712944983513)	(18, 0.005234593427912723)	(20, 0.00598001064730892)	(22, 0.006725427866705118)	(24, 0.007474318605297011)	(26, 0.008544857221410284)	(28, 0.009565377161105544)	(30, 0.010657451596232128)	(32, 0.011739105473771622)	(34, 0.012767267155697412)	(36, 0.014048301035069818)	(38, 0.015323082579889968)	(40, 0.016631209908988795)	(42, 0.01790321263845239)	(44, 0.01917174184872029)	(46, 0.021289893854255247)	(48, 0.023392067671490005)	(50, 0.024691858554519164)	(52, 0.026156294247424272)	(54, 0.027665885689873423)	(56, 0.02923800047784509)	(58, 0.03090042676490483)	(60, 0.032894921487073035)	(62, 0.03460319822751595)	(64, 0.0366074188034321)	(66, 0.04001980406128311)	(68, 0.04445201455499023)	(70, 0.048739726650156426)	(72, 0.07054300664153543)	(74, 0.14257337420266755)	(76, 0.22443171697609982)	(78, 0.32334990192726965)	(80, 0.633443465196088)	(82, 1.6351015009548844)	(84, 3.471371171424619)	(86, 5.674973833285195)	(88, 8.090310415350087)	(90, 10.79020880518776)	(92, 13.632156067829548)	(94, 16.233955328542397)	(96, 18.683560956288176)	(98, 21.16982541092149)	(100, 23.77453687012801)	(102, 26.345184221286182)	(104, 28.650112216900546)	(106, 30.556842918958793)	(108, 31.886611662054484)	(110, 32.61862526557833)	(112, 33.03171145181487)	(114, 33.31594327526406)	(116, 33.54676626756024)	(118, 33.73514910761958)	(120, 33.90107634078258)	(122, 34.12448753781898)	(124, 34.3754694461193)	(126, 34.63233202241793)	(128, 34.9177316430207)	(130, 35.25836786057727)	(132, 35.742174897638165)	(134, 36.551258250372264)	(136, 37.793866670994205)	(138, 39.35726639930387)
PAZ1-ATAC_R2_001 - nextera_transposase_sequence	(1, 0.002607918212127984)	(2, 0.002620422881232487)	(3, 0.0026273699196238775)	(4, 0.0026634945192591077)	(5, 0.0026704415576504982)	(6, 0.0026746097806853325)	(7, 0.0026885038574681135)	(8, 0.0026926720805029477)	(9, 0.002769089502808243)	(10, 0.0029219243474188335)	(12, 0.0030275193309679685)	(14, 0.0033984911810682203)	(16, 0.0036388587094103304)	(18, 0.0043905282633587795)	(20, 0.0073721971409435715)	(22, 0.011964884221491813)	(24, 0.01705150573166792)	(26, 0.057635409310331925)	(28, 0.20361838995549394)	(30, 0.3488816574233079)	(32, 0.488469889229195)	(34, 0.8852319246536443)	(36, 2.116675065172946)	(38, 4.3182214036696696)	(40, 6.895810930292361)	(42, 9.661498468400339)	(44, 12.702476991547789)	(46, 15.868129149778648)	(48, 18.696474111250097)	(50, 21.315175516369194)	(52, 23.92165499684632)	(54, 26.598758764314162)	(56, 29.205183363188)	(58, 31.521248850751437)	(60, 33.60298517574256)	(62, 35.61830711900816)	(64, 37.695936354902294)	(66, 39.71080743537629)	(68, 41.48654756034183)	(70, 43.07377285151861)	(72, 44.6163738415883)	(74, 46.18622042152517)	(76, 47.70923771036952)	(78, 49.07849689320106)	(80, 50.298956071319736)	(82, 51.474608241221624)	(84, 52.67415752848605)	(86, 53.86933921271381)	(88, 54.94383138837563)	(90, 55.88710790290085)	(92, 56.780247641355416)	(94, 57.69415624578488)	(96, 58.61515291348508)	(98, 59.452903914845095)	(100, 60.19407996730335)	(102, 60.88449053671651)	(104, 61.58097142827608)	(106, 62.294722657276644)	(108, 62.958687240941465)	(110, 63.54482554291522)	(112, 64.08763516644187)	(114, 64.62713522087887)	(116, 65.18040777892679)	(118, 65.71086556819355)	(120, 66.18566646468383)	(122, 66.61752841158079)	(124, 67.04389525111014)	(126, 67.48113420572204)	(128, 67.90937049328252)	(130, 68.30992352755715)	(132, 68.68521643553684)	(134, 69.04143069198227)	(136, 69.39959289799263)	(138, 69.75548481185669)
PAZ1-ATAC_R2_001 - polya	(1, 7.224919927046094e-05)	(2, 0.00014727721389747806)	(3, 0.0001834018135327085)	(4, 0.00028482857404700946)	(5, 0.0006641368702169293)	(6, 0.0015741988994890815)	(7, 0.0019465601572676108)	(8, 0.0025898559123103686)	(9, 0.003030298146324525)	(10, 0.006557309537633468)	(12, 0.013690528557913206)	(14, 0.02294954132595843)	(16, 0.04624435045996897)	(18, 0.08382504934203489)	(20, 0.10048265799691095)	(22, 0.11700132588395923)	(24, 0.13503722695568715)	(26, 0.15882319170396902)	(28, 0.1798414563571209)	(30, 0.19829765325152798)	(32, 0.21493928371810384)	(34, 0.2321853065247307)	(36, 0.2686107129223084)	(38, 0.28859664767049964)	(40, 0.3077392119579761)	(42, 0.3260272905233115)	(44, 0.34194990251637847)	(46, 0.3547282849335021)	(48, 0.3652898673999331)	(50, 0.3777959259121142)	(52, 0.3876155646783446)	(54, 0.39770752734951753)	(56, 0.41180445765332707)	(58, 0.4209203614305097)	(60, 0.42782988581458664)	(62, 0.435345886650232)	(64, 0.441970582460262)	(66, 0.4522202429029195)	(68, 0.461575819504605)	(70, 0.4674398146107777)	(72, 0.47488634506250915)	(74, 0.48134639606266316)	(76, 0.4864142605691825)	(78, 0.4916321811049559)	(80, 0.4983645560100525)	(82, 0.5041305978749064)	(84, 0.5085114002845174)	(86, 0.5146192364382278)	(88, 0.5194759109776489)	(90, 0.5236274611203439)	(92, 0.5281298367018041)	(94, 0.5327794894971617)	(96, 0.5371463978299897)	(98, 0.5428165705650426)	(100, 0.5483957370971684)	(102, 0.5526688604117126)	(104, 0.5579006750242688)	(106, 0.5621140538086471)	(108, 0.5661593142639538)	(110, 0.5710708704066669)	(112, 0.5774329681655023)	(114, 0.5828711098182826)	(116, 0.5874415663759784)	(118, 0.5916952379830269)	(120, 0.5962893144712533)	(122, 0.6015565589796057)	(124, 0.6057143614568529)	(126, 0.6126773780365435)	(128, 0.6196188587972209)	(130, 0.6245672342434083)	(132, 0.6285166255689139)	(134, 0.6327980853295277)	(136, 0.636980897144984)	(138, 0.6416993256204164)
PAZ1-ATAC_R2_001 - polyg	(1, 2.8194027336540493)	(2, 2.8310237394751674)	(3, 2.8416165836143596)	(4, 2.8489512667479895)	(5, 2.856167850228966)	(6, 2.8655435732419865)	(7, 2.8710567429093943)	(8, 2.8751985671983413)	(9, 2.8797016374836404)	(10, 2.8856364923814053)	(12, 2.8943897607545575)	(14, 2.898765700237294)	(16, 2.901313873919256)	(18, 2.903468150524426)	(20, 2.905329956813319)	(22, 2.907047264703671)	(24, 2.9085547720346026)	(26, 2.9101095192265958)	(28, 2.9115419985429005)	(30, 2.9128619358372645)	(32, 2.914175620797076)	(34, 2.915422614188331)	(36, 2.9166751652102985)	(38, 2.9178040589489)	(40, 2.918958656729549)	(42, 2.9200722669836887)	(44, 2.921244927064156)	(46, 2.9224085559947133)	(48, 2.923543007364027)	(50, 2.9246350817991544)	(52, 2.925820941252564)	(54, 2.926928299172152)	(56, 2.9281037380679753)	(58, 2.9292604199601415)	(60, 2.9304282171137346)	(62, 2.9315091762874346)	(64, 2.9326318176914836)	(66, 2.9338371288523897)	(68, 2.936875068740945)	(70, 2.938333946803137)	(72, 2.9394822922492336)	(74, 2.9405625567190947)	(76, 2.941742858541792)	(78, 2.9429829048946554)	(80, 2.9443466085308856)	(82, 2.9458388323773557)	(84, 2.9471163927375326)	(86, 2.9495193733171146)	(88, 2.954141932662746)	(90, 2.959558538496513)	(92, 2.9689648284784558)	(94, 3.058945648539102)	(96, 3.212883682846245)	(98, 3.346521776269906)	(100, 3.550884888740957)	(102, 4.12787394115325)	(104, 5.68955775098024)	(106, 8.081099337146942)	(108, 10.78756059415296)	(110, 13.570911672074889)	(112, 16.766946008006656)	(114, 19.902589044498228)	(116, 22.683177285251897)	(118, 25.317737389610866)	(120, 27.965715003918966)	(122, 30.696345702192467)	(124, 33.28653368293794)	(126, 35.57631366133988)	(128, 37.68855721072296)	(130, 39.7532079894943)	(132, 41.90534838035913)	(134, 43.922510594094604)	(136, 45.71328411013913)	(138, 47.3391182618799)
PAZ2-ATAC_R1_001 - nextera_transposase_sequence	(1, 0.0023105389133178085)	(2, 0.00231725071844001)	(3, 0.0023289963774038623)	(4, 0.0023491317927704664)	(5, 0.0023508097440510167)	(6, 0.0023541656466121172)	(7, 0.0023591995004537685)	(8, 0.0023642333542954193)	(9, 0.0024246396003952315)	(10, 0.0025521638977170566)	(12, 0.00261928194893907)	(14, 0.0027988227359579555)	(16, 0.00297165171785464)	(18, 0.0035698413493708337)	(20, 0.00584430431015681)	(22, 0.009108758526467482)	(24, 0.012307772642836693)	(26, 0.04120041574263288)	(28, 0.15800260438174157)	(30, 0.28470554455173747)	(32, 0.38021285348938194)	(34, 0.628494270618573)	(36, 1.46725765005675)	(38, 3.167620486885754)	(40, 5.316998891511825)	(42, 7.540236516629521)	(44, 9.880404693659287)	(46, 12.415056652836881)	(48, 14.82486987571717)	(50, 17.154126335569515)	(52, 19.477734811411533)	(54, 21.823060171702068)	(56, 24.1402404161883)	(58, 26.268937232305944)	(60, 28.222732796695432)	(62, 30.12148065239954)	(64, 32.07739295232944)	(66, 34.000810886735835)	(68, 35.72236624823819)	(70, 37.28392140435931)	(72, 38.80422245029682)	(74, 40.356400375686576)	(76, 41.87787514854483)	(78, 43.26762235612348)	(80, 44.518616416410865)	(82, 45.729981462329846)	(84, 46.97552134197979)	(86, 48.23205515841991)	(88, 49.374099842061156)	(90, 50.38295378690616)	(92, 51.33842119483353)	(94, 52.32111168433656)	(96, 53.32255747427793)	(98, 54.23695282973563)	(100, 55.051408567948116)	(102, 55.8105514811729)	(104, 56.57709751544747)	(106, 57.371614158593175)	(108, 58.12275156625846)	(110, 58.789695251495196)	(112, 59.4043623645864)	(114, 60.01886923333031)	(116, 60.65677513268148)	(118, 61.277230338714936)	(120, 61.83371281320177)	(122, 62.338709030596206)	(124, 62.83498241825869)	(126, 63.34598989611568)	(128, 63.85500396785139)	(130, 64.33900398087229)	(132, 64.80223766884511)	(134, 65.23305753295588)	(136, 65.6597722892588)	(138, 66.09022132613657)
PAZ2-ATAC_R1_001 - polya	(1, 2.5169269208254998e-05)	(2, 8.389756402751665e-05)	(3, 0.00011410068707742265)	(4, 0.00024498088696034865)	(5, 0.000558757776423261)	(6, 0.0013692082449290718)	(7, 0.0017131882574418901)	(8, 0.0023390640850871644)	(9, 0.002730026733455392)	(10, 0.005965955777996709)	(12, 0.01261567670281768)	(14, 0.02204911880207165)	(16, 0.046552241351948166)	(18, 0.08681132642619231)	(20, 0.10521257914434753)	(22, 0.12277233929530676)	(24, 0.14201592355629827)	(26, 0.16858460413253223)	(28, 0.19263132393409907)	(30, 0.21363675703966842)	(32, 0.23273687646617286)	(34, 0.2523017883973897)	(36, 0.2955467877753732)	(38, 0.3199450383702153)	(40, 0.3425646606076741)	(42, 0.3641246566114653)	(44, 0.38305194705607304)	(46, 0.39857970820628585)	(48, 0.41146553506527217)	(50, 0.42686912782072417)	(52, 0.43850571995134074)	(54, 0.45052069009572143)	(56, 0.4673471855370801)	(58, 0.4782261826645282)	(60, 0.4865312025276121)	(62, 0.4956307323220366)	(64, 0.5035900942213271)	(66, 0.5160346198935286)	(68, 0.5276796017805478)	(70, 0.5350508417560056)	(72, 0.5441621172093939)	(74, 0.5520526831061818)	(76, 0.5581679765481475)	(78, 0.564587818147533)	(80, 0.5730354638694637)	(82, 0.5804897624333085)	(84, 0.5860345524398871)	(86, 0.5938814916033808)	(88, 0.6001041739273016)	(90, 0.605346093727741)	(92, 0.6110293147149649)	(94, 0.6170464480070184)	(96, 0.6228118886069893)	(98, 0.6299515713057311)	(100, 0.6368471120931526)	(102, 0.6419111690578535)	(104, 0.6485004837365747)	(106, 0.6536022946050879)	(108, 0.6586269197146959)	(110, 0.6645198846119886)	(112, 0.672569855880429)	(114, 0.6794444222768437)	(116, 0.6848222561310076)	(118, 0.6900280999789148)	(120, 0.6958136759942524)	(122, 0.7023107033525433)	(124, 0.7073504300236761)	(126, 0.7162972662515706)	(128, 0.725064561692446)	(130, 0.7310154159089179)	(132, 0.7357346538854657)	(134, 0.7408817694385539)	(136, 0.7459567330865783)	(138, 0.7517607665660019)
PAZ2-ATAC_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 5.7050343538711324e-05)	(4, 0.0002181336664715433)	(5, 0.0007970268582614083)	(6, 0.0010587872580272602)	(7, 0.001255107557851649)	(8, 0.0014480719551149374)	(9, 0.0016024434729255681)	(10, 0.0020580072455949833)	(12, 0.0026075362899752176)	(14, 0.0031755227984415053)	(16, 0.0037720344786771488)	(18, 0.004334987133301786)	(20, 0.004916397252012476)	(22, 0.005585899812952058)	(24, 0.006232750031604213)	(26, 0.007081793379562681)	(28, 0.007935031605722525)	(30, 0.00891663310484447)	(32, 0.009847896065549904)	(34, 0.010736371268601306)	(36, 0.011696159401076097)	(38, 0.012643362898946759)	(40, 0.013661879326240812)	(42, 0.014645997752283584)	(44, 0.0156217264219236)	(46, 0.017111747159052296)	(48, 0.018558980138526956)	(50, 0.01966475003240963)	(52, 0.02079485021986028)	(54, 0.021958509432921935)	(56, 0.023257243724067893)	(58, 0.02452661386780422)	(60, 0.025920152406301272)	(62, 0.027258318552540163)	(64, 0.02877183060759656)	(66, 0.03106391205682832)	(68, 0.03371843098265895)	(70, 0.03606588482414886)	(72, 0.04554043672977631)	(74, 0.0785247640271945)	(76, 0.12200971043829664)	(78, 0.17009140438246645)	(80, 0.32381439402316436)	(82, 0.8978608235391596)	(84, 2.1293143021888907)	(86, 3.765715314154596)	(88, 5.5334344712874515)	(90, 7.458157851790121)	(92, 9.576725715002727)	(94, 11.64336182505794)	(96, 13.68504679957137)	(98, 15.790066045169173)	(100, 17.97839473287066)	(102, 20.164368415949895)	(104, 22.16396953337148)	(106, 23.85331494209239)	(108, 25.076940778018354)	(110, 25.836889946833445)	(112, 26.338879275533124)	(114, 26.717679294044284)	(116, 27.041391333039336)	(118, 27.315893255854043)	(120, 27.54750506598661)	(122, 27.837366115847836)	(124, 28.162196509371377)	(126, 28.495564319010352)	(128, 28.86891351278664)	(130, 29.30667422236942)	(132, 29.894956390549602)	(134, 30.791469819210484)	(136, 32.061918046644564)	(138, 33.58805165123326)
PAZ2-ATAC_R2_001 - nextera_transposase_sequence	(1, 0.0022602003749012988)	(2, 0.0022685901313040505)	(3, 0.002276979887706802)	(4, 0.002292081449231755)	(5, 0.002297115303073406)	(6, 0.002302149156915057)	(7, 0.0023088609620372583)	(8, 0.0023189286697205603)	(9, 0.002391080574784225)	(10, 0.0025244777015879763)	(12, 0.002589078825889164)	(14, 0.0028592289820577677)	(16, 0.0030429646472780294)	(18, 0.003672196377484404)	(20, 0.0059827352908022125)	(22, 0.009328570144219577)	(24, 0.01261903260537878)	(26, 0.041957171770161075)	(28, 0.16024854217075818)	(30, 0.2885388242521547)	(32, 0.3854145024590879)	(34, 0.6369142301443746)	(36, 1.486294846310234)	(38, 3.208209289386626)	(40, 5.384007875900602)	(42, 7.635906586841378)	(44, 10.006918025334581)	(46, 12.574656666837704)	(48, 15.01695586548509)	(50, 17.376366787800208)	(52, 19.73372221979665)	(54, 22.11294303492995)	(56, 24.465172325764307)	(58, 26.62751122608135)	(60, 28.614445489286062)	(62, 30.548809538871133)	(64, 32.54393723817877)	(66, 34.50788189088867)	(68, 36.265753990931614)	(70, 37.861708826255295)	(72, 39.417050528784536)	(74, 41.00807050939211)	(76, 42.57069032560074)	(78, 43.99759073043333)	(80, 45.28118738410181)	(82, 46.521240363064365)	(84, 47.79387663896828)	(86, 49.075825544479244)	(88, 50.24304369220695)	(90, 51.274629682025214)	(92, 52.25189283811129)	(94, 53.25798151924595)	(96, 54.28607569244939)	(98, 55.22814214247464)	(100, 56.06733339948936)	(102, 56.849861080735536)	(104, 57.63997226279415)	(106, 58.45811697689693)	(108, 59.23187484577531)	(110, 59.918750075298064)	(112, 60.55057843511109)	(114, 61.18078924988967)	(116, 61.83345273075328)	(118, 62.4689490920656)	(120, 63.04064722876446)	(122, 63.560656915241616)	(124, 64.0705225472522)	(126, 64.5946599938795)	(128, 65.11689716068159)	(130, 65.61492652435916)	(132, 66.09194793800427)	(134, 66.53568551004837)	(136, 66.9764950571079)	(138, 67.42197434258121)
PAZ2-ATAC_R2_001 - polya	(1, 4.5304684574859e-05)	(2, 0.00010403297939412065)	(3, 0.000145981761407879)	(4, 0.00027015015616860364)	(5, 0.0006057404122786703)	(6, 0.0014732412243231925)	(7, 0.001798763772749957)	(8, 0.002401148282467527)	(9, 0.002780365271871902)	(10, 0.006119488320167065)	(12, 0.01314674828311186)	(14, 0.02258941911440886)	(16, 0.04682826433759869)	(18, 0.08697408770040568)	(20, 0.10511441899443534)	(22, 0.12264565397362522)	(24, 0.14167865534890767)	(26, 0.16767934941667534)	(28, 0.1911337524162079)	(30, 0.2115770718427929)	(32, 0.23001859539168132)	(34, 0.24871432855957315)	(36, 0.28952378165383774)	(38, 0.31243872331667344)	(40, 0.33388377965774696)	(42, 0.3545276142623577)	(44, 0.3722056699785957)	(46, 0.3863138843454629)	(48, 0.3984102351269503)	(50, 0.4129807250716091)	(52, 0.4240669491822051)	(54, 0.4352983160785688)	(56, 0.4509200425004924)	(58, 0.4614105939064931)	(60, 0.4694848954685013)	(62, 0.4781867508094353)	(64, 0.48571320127834383)	(66, 0.49751674956137515)	(68, 0.5082036212672003)	(70, 0.5151302041533119)	(72, 0.5237422891007366)	(74, 0.5310178858532029)	(76, 0.5368118516249432)	(78, 0.5429162383835853)	(80, 0.5505878316382613)	(82, 0.5574246441308637)	(84, 0.56253568373142)	(86, 0.5698666528761445)	(88, 0.5753787228327523)	(90, 0.5804142546256839)	(92, 0.5860009934142761)	(94, 0.5917068667437875)	(96, 0.5969135495673352)	(98, 0.6035959905421269)	(100, 0.6099789172133404)	(102, 0.614788764559038)	(104, 0.6210357771765268)	(106, 0.6260545294566529)	(108, 0.6308098433857325)	(110, 0.6365694111562216)	(112, 0.6443282578774863)	(114, 0.6510828507573416)	(116, 0.6565705904203815)	(118, 0.6617697224631667)	(120, 0.6671710476352581)	(122, 0.6732401974170088)	(124, 0.6780382991037425)	(126, 0.6861696510092894)	(128, 0.6943018418904765)	(130, 0.7000152660007504)	(132, 0.7044995907980212)	(134, 0.709203727213044)	(136, 0.713941422653678)	(138, 0.7192705959207057)
PAZ2-ATAC_R2_001 - polyg	(1, 1.3909612053301263)	(2, 1.396716578222414)	(3, 1.401832651676812)	(4, 1.4061919691036817)	(5, 1.410598269166407)	(6, 1.4163955908407082)	(7, 1.419535037686618)	(8, 1.4220150496792714)	(9, 1.4244782821591193)	(10, 1.4280305050200441)	(12, 1.433548447806134)	(14, 1.4363388807856894)	(16, 1.4380915008982242)	(18, 1.439661224321179)	(20, 1.4410371443712302)	(22, 1.4423056755393264)	(24, 1.4435557492433362)	(26, 1.4449132118293015)	(28, 1.446155734752549)	(30, 1.4472942246964025)	(32, 1.4484075453710474)	(34, 1.4494629767265137)	(36, 1.4505637127665547)	(38, 1.4515604158272017)	(40, 1.452554601960928)	(42, 1.4535563388754162)	(44, 1.4546033804744796)	(46, 1.455574075290278)	(48, 1.4566538369393123)	(50, 1.4576799041473687)	(52, 1.4587990976514957)	(54, 1.4598629187633647)	(56, 1.4608889859714211)	(58, 1.4619318326922832)	(60, 1.4630325687323242)	(62, 1.4639822891571157)	(64, 1.464980670169043)	(66, 1.4661007026488106)	(68, 1.4689372792885809)	(70, 1.470218395091281)	(72, 1.4712335556160139)	(74, 1.4723418424368175)	(76, 1.473459357989664)	(78, 1.4746045597386397)	(80, 1.4758596672964912)	(82, 1.477200350369651)	(84, 1.4784151870967694)	(86, 1.4804757112692852)	(88, 1.4841009250109143)	(90, 1.4880046786651144)	(92, 1.4942659538684882)	(94, 1.5624335636164859)	(96, 1.69464941271873)	(98, 1.8042431226565943)	(100, 1.9368172143572358)	(102, 2.3081444768404635)	(104, 3.4333500804057473)	(106, 5.359296687391938)	(108, 7.629712429689227)	(110, 9.836401260302495)	(112, 12.339372660327658)	(114, 14.91210740176862)	(116, 17.327790937203915)	(118, 19.6897196254155)	(120, 22.04910957333961)	(122, 24.45755946080445)	(124, 26.796084923530557)	(126, 28.927406055450987)	(128, 30.921599974871)	(130, 32.87787387330186)	(132, 34.92854175999571)	(134, 36.88345064505984)	(136, 38.64399320456579)	(138, 40.260961862751444)
PAZ3-ATAC_R1_001 - nextera_transposase_sequence	(1, 0.007662182209545432)	(2, 0.007698897421017637)	(3, 0.007703133791572122)	(4, 0.00773420050897168)	(5, 0.007738436879526165)	(6, 0.007738436879526165)	(7, 0.007752558114707782)	(8, 0.007758206608780429)	(9, 0.007816103673025059)	(10, 0.007959434210118473)	(12, 0.008104882932489128)	(14, 0.008691620254285319)	(16, 0.008921090325986597)	(18, 0.010002776940898465)	(20, 0.014508157025593398)	(22, 0.020602176068220252)	(24, 0.026422949210082813)	(26, 0.07676444657078865)	(28, 0.2780096994528092)	(30, 0.4937666396692185)	(32, 0.6711928991086464)	(34, 1.2012200464772214)	(36, 2.979442941278185)	(38, 6.369665553372021)	(40, 10.384747173758338)	(42, 14.28937884710988)	(44, 18.209297463607285)	(46, 22.32223924380221)	(48, 26.11977899984516)	(50, 29.64595592183529)	(52, 33.00014749630147)	(54, 36.254239989121004)	(56, 39.38715745678532)	(58, 42.21188179085787)	(60, 44.752085829997135)	(62, 47.14058614564205)	(64, 49.523553055281035)	(66, 51.819403240837595)	(68, 53.86670344777724)	(70, 55.703849314558774)	(72, 57.4567683680378)	(74, 59.19596934759964)	(76, 60.86711585845072)	(78, 62.38295914295964)	(80, 63.73162889083275)	(82, 65.00416611740945)	(84, 66.27145165662212)	(86, 67.52604855996233)	(88, 68.66090444958002)	(90, 69.6568695184454)	(92, 70.58501806141282)	(94, 71.51752582968082)	(96, 72.45064151712337)	(98, 73.29392355483456)	(100, 74.04323653909142)	(102, 74.73363643623235)	(104, 75.41287632120924)	(106, 76.09859855919626)	(108, 76.73446718849809)	(110, 77.29913796213772)	(112, 77.81694459258011)	(114, 78.32375007475429)	(116, 78.83472485161582)	(118, 79.32099170328009)	(120, 79.75213419522763)	(122, 80.13830055312172)	(124, 80.50798036894128)	(126, 80.88205965558166)	(128, 81.25159261055532)	(130, 81.59670147715886)	(132, 81.91509226073703)	(134, 82.21132470812995)	(136, 82.506457817364)	(138, 82.799079464921)
